,date,open,high,low,close,adjcp,volume
32,2020-07-21,18.25,18.5,17.51,17.8,17.8,"117,370,069"
33,2020-07-22,17.7,18.85,17.66,17.88,17.88,"133,378,136"
34,2020-07-23,17.5,18.19,17.05,18,18,"114,235,258"
35,2020-07-24,17.81,17.82,16.2,16.22,16.22,"129,017,824"
36,2020-07-27,16.36,16.54,15.7,16.34,16.34,"72,201,923"
37,2020-07-28,16.44,16.97,16.22,16.72,16.72,"85,727,636"
38,2020-07-29,16.5,17.65,16.42,17.47,17.47,"112,401,294"
39,2020-07-30,17.4,17.4,16.89,16.91,16.91,"89,193,751"
40,2020-07-31,16.81,17.55,16.81,17.15,17.15,"84,119,361"
41,2020-08-03,17.41,18.54,17.05,18.38,18.38,"127,937,183"
42,2020-08-04,18.01,18.46,17.67,17.8,17.8,"108,152,638"
43,2020-08-05,17.6,17.89,17.3,17.69,17.69,"65,926,570"
44,2020-08-06,17.66,18.47,17.25,18.24,18.24,"108,413,431"
45,2020-08-07,17.7,18.1,17.01,17.35,17.35,"99,293,268"
46,2020-08-10,17.08,17.65,16.91,17.17,17.17,"67,715,359"
47,2020-08-11,17.1,17.45,16.35,16.39,16.39,"72,146,413"
48,2020-08-12,16.27,16.5,15.78,16.2,16.2,"55,864,959"
49,2020-08-13,16.31,16.67,16.09,16.41,16.41,"50,849,039"
50,2020-08-14,16.21,16.55,16.17,16.48,16.48,"39,673,692"
51,2020-08-17,16.83,17.96,16.77,17.39,17.39,"101,871,256"
52,2020-08-18,17.4,17.43,16.98,17.09,17.09,"59,951,404"
53,2020-08-19,17.01,17.19,16.61,16.66,16.66,"50,980,594"
54,2020-08-20,16.4,16.63,16.18,16.25,16.25,"36,498,693"
55,2020-08-21,16.39,16.69,16.21,16.43,16.43,"31,388,862"
56,2020-08-24,16.48,16.54,16.2,16.35,16.35,"26,728,669"
57,2020-08-25,16.35,16.6,16.27,16.35,16.35,"30,915,592"
58,2020-08-26,16.35,16.39,15.68,15.71,15.71,"46,939,783"
59,2020-08-27,15.71,15.76,15.15,15.54,15.54,"40,945,520"
60,2020-08-28,15.55,16.28,15.41,16.07,16.07,"52,231,172"
61,2020-08-31,16.12,16.45,15.89,15.89,15.89,"48,227,442"
62,2020-09-01,15.77,15.98,15.66,15.86,15.86,"26,370,253"
63,2020-09-02,15.8,16.27,15.56,15.89,15.89,"40,391,225"
64,2020-09-03,15.87,16.27,15.77,15.92,15.92,"40,313,954"
65,2020-09-04,15.54,15.77,15.45,15.66,15.66,"29,079,651"
66,2020-09-07,15.59,15.71,14.81,14.92,14.92,"40,160,002"
67,2020-09-08,15.06,15.3,14.61,15.07,15.07,"39,496,347"
68,2020-09-09,14.84,14.87,14.4,14.42,14.42,"37,587,302"
69,2020-09-10,14.6,14.65,13.94,14.02,14.02,"32,346,556"
70,2020-09-11,13.99,14.14,13.91,14.05,14.05,"25,177,250"
71,2020-09-14,14.15,14.29,14.02,14.19,14.19,"21,879,007"
72,2020-09-15,14.21,14.22,14.04,14.13,14.13,"17,945,076"
73,2020-09-16,14.08,14.48,14.08,14.19,14.19,"31,127,365"
74,2020-09-17,14.12,14.55,14,14.26,14.26,"33,258,964"
75,2020-09-18,14.2,15.69,14.15,15.52,15.52,"88,104,501"
76,2020-09-21,16.22,16.45,15.3,15.31,15.31,"75,454,955"
77,2020-09-22,15,15.99,14.96,15.5,15.5,"60,992,802"
78,2020-09-23,15.39,15.49,15.13,15.2,15.2,"35,244,569"
79,2020-09-24,15.08,15.38,15.02,15.12,15.12,"28,698,466"
80,2020-09-25,15.19,15.75,15.09,15.51,15.51,"42,160,287"
81,2020-09-28,15.35,15.55,15.28,15.4,15.4,"21,046,204"
82,2020-09-29,15.5,15.92,15.5,15.67,15.67,"37,389,774"
83,2020-09-30,15.78,15.87,15.25,15.41,15.41,"30,539,680"
84,2020-10-09,15.7,15.78,15.45,15.63,15.63,"26,158,422"
85,2020-10-12,15.96,16.25,15.69,16.12,16.12,"52,128,067"
86,2020-10-13,15.8,15.8,15.47,15.6,15.6,"46,004,639"
87,2020-10-14,15.51,15.6,15.16,15.19,15.19,"28,011,136"
88,2020-10-15,15.24,15.5,15.18,15.22,15.22,"21,235,124"
89,2020-10-16,15.17,15.41,15.13,15.32,15.32,"17,620,756"
90,2020-10-19,15.45,15.54,14.97,15,15,"24,648,468"
91,2020-10-20,14.88,14.9,14.5,14.86,14.86,"26,851,122"
92,2020-10-21,14.8,14.94,14.72,14.82,14.82,"16,681,880"
93,2020-10-22,14.73,15.14,14.67,14.95,14.95,"21,173,905"
94,2020-10-23,14.84,15.05,14.54,14.6,14.6,"20,983,788"
95,2020-10-26,14.5,14.5,14.04,14.17,14.17,"22,647,375"
96,2020-10-27,14.06,14.27,14.05,14.18,14.18,"13,830,887"
97,2020-10-28,14.14,14.26,14.08,14.21,14.21,"13,116,848"
98,2020-10-29,13.98,14.35,13.91,14.22,14.22,"20,181,862"
99,2020-10-30,14.23,14.28,13.52,13.55,13.55,"27,370,779"
100,2020-11-02,13.59,13.95,13,13.13,13.13,"30,936,724"
101,2020-11-03,13.15,13.6,13.1,13.41,13.41,"25,047,227"
102,2020-11-04,13.41,13.58,13.2,13.41,13.41,"17,785,204"
103,2020-11-05,13.7,13.82,13.53,13.6,13.6,"22,867,835"
104,2020-11-06,13.64,13.95,13.54,13.8,13.8,"29,519,354"
105,2020-11-09,13.96,15.1,13.82,14.9,14.9,"60,947,428"
106,2020-11-10,14.83,14.88,14.33,14.4,14.4,"41,085,282"
107,2020-11-11,14.29,14.54,14.08,14.15,14.15,"22,585,724"
108,2020-11-12,14.19,14.28,13.99,14.05,14.05,"15,412,600"
109,2020-11-13,13.98,14.25,13.91,14.1,14.1,"14,747,900"
110,2020-11-16,14.28,14.35,14.05,14.18,14.18,"17,213,802"
111,2020-11-17,14.15,14.23,13.92,14.21,14.21,"17,706,071"
112,2020-11-18,14.2,14.55,14.12,14.29,14.29,"25,435,784"
113,2020-11-19,14.11,14.38,13.93,14.27,14.27,"19,905,801"
114,2020-11-20,14.17,14.55,14.11,14.43,14.43,"25,919,409"
115,2020-11-23,14.3,15.49,14.22,15.03,15.03,"82,594,237"
116,2020-11-24,14.98,15.71,14.92,15.27,15.27,"73,999,334"
117,2020-11-25,15.48,15.7,14.88,14.89,14.89,"53,986,298"
118,2020-11-26,15,15.95,14.92,15.64,15.64,"87,204,599"
119,2020-11-27,15.5,15.93,15.22,15.91,15.91,"70,872,946"
120,2020-11-30,16.22,17.5,16,16.64,16.64,"198,794,090"
121,2020-12-01,16.22,18.28,16.18,17.49,17.49,"190,000,950"
122,2020-12-02,17.28,18.02,17,17.34,17.34,"143,444,390"
123,2020-12-03,17.11,17.48,16.72,16.9,16.9,"91,812,001"
124,2020-12-04,16.65,16.88,16.2,16.57,16.57,"66,642,819"
125,2020-12-07,16.5,16.75,16.35,16.44,16.44,"44,285,033"
126,2020-12-08,16.45,16.66,16.22,16.23,16.23,"49,871,429"
127,2020-12-09,16.29,16.59,15.01,15.5,15.5,"73,771,660"
128,2020-12-10,15.28,15.86,15.23,15.68,15.68,"54,317,044"
129,2020-12-11,15.65,16.16,15.6,15.73,15.73,"77,253,871"
130,2020-12-14,15.9,16.35,15.75,16.03,16.03,"45,645,035"
131,2020-12-15,15.87,16.17,15.65,15.98,15.98,"34,944,701"
132,2020-12-16,16.07,16.07,15.28,15.39,15.39,"39,988,341"
133,2020-12-17,15.37,16.93,15.3,16.93,16.93,"103,177,117"
134,2020-12-18,16.84,17.22,16.63,16.71,16.71,"90,150,315"
135,2020-12-21,16.66,17.38,16.5,17.15,17.15,"77,601,502"
136,2020-12-22,16.92,17.01,16.05,16.11,16.11,"76,055,367"
137,2020-12-23,16.3,16.93,16.2,16.61,16.61,"63,719,438"
138,2020-12-24,16.38,17.02,16.32,16.5,16.5,"57,935,317"
139,2020-12-25,16.33,17.5,15.86,17.23,17.23,"104,553,009"
140,2020-12-28,16.77,17.15,16.45,16.74,16.74,"73,290,314"
141,2020-12-29,16.75,17.45,16.75,16.83,16.83,"74,013,238"
142,2020-12-30,16.48,17.6,16.33,17.59,17.59,"103,187,086"
143,2020-12-31,17.78,19.18,17.7,18.5,18.5,"135,455,500"
144,2021-01-04,18.52,18.69,17.63,17.98,17.98,"110,058,521"
145,2021-01-05,17.7,18.05,17.09,17.5,17.5,"98,969,040"
146,2021-01-06,17.36,17.79,16.93,17.23,17.23,"64,790,397"
147,2021-01-07,17.12,17.5,16.86,17.45,17.45,"63,067,416"
148,2021-01-08,17.26,17.5,17.04,17.07,17.07,"39,665,158"
149,2021-01-11,17.15,17.29,16.2,16.29,16.29,"51,028,033"
150,2021-01-12,16.02,17.27,16.02,17.06,17.06,"65,249,577"
151,2021-01-13,16.9,17.01,16.02,16.22,16.22,"56,912,369"
152,2021-01-14,16.12,16.34,15.76,15.9,15.9,"33,868,802"
153,2021-01-15,15.96,16.35,15.9,16.02,16.02,"30,703,558"
154,2021-01-18,15.98,16.46,15.93,16.2,16.2,"29,642,907"
155,2021-01-19,16.19,16.6,16.06,16.26,16.26,"35,941,176"
156,2021-01-20,16.26,16.41,16.08,16.1,16.1,"27,750,467"
157,2021-01-21,16.14,16.57,16,16.28,16.28,"42,512,038"
158,2021-01-22,16.16,16.25,15.31,15.34,15.34,"60,791,787"
159,2021-01-25,15.3,15.55,14.76,14.81,14.81,"45,324,092"
160,2021-01-26,14.73,14.91,14.38,14.45,14.45,"32,005,685"
161,2021-01-27,14.49,14.65,14.18,14.23,14.23,"25,125,684"
162,2021-01-28,14.03,14.7,13.96,14.39,14.39,"30,974,729"
163,2021-01-29,14.51,14.65,14.17,14.51,14.51,"24,642,701"
164,2021-02-01,14.54,14.75,14.36,14.49,14.49,"19,904,760"
165,2021-02-02,14.52,14.7,14.42,14.68,14.68,"22,395,031"
166,2021-02-03,14.56,14.65,13.97,13.99,13.99,"30,402,147"
167,2021-02-04,13.85,14.03,13.28,13.56,13.56,"24,834,834"
168,2021-02-05,13.7,13.83,13.37,13.4,13.4,"19,824,337"
169,2021-02-08,13.43,13.8,13.43,13.68,13.68,"18,011,338"
170,2021-02-09,13.63,14.04,13.31,14,14,"26,888,264"
171,2021-02-10,14,14.01,13.75,13.85,13.85,"18,911,530"
172,2021-02-18,14.1,14.63,14.1,14.26,14.26,"30,080,533"
173,2021-02-19,14.06,14.55,14.01,14.52,14.52,"24,458,218"
174,2021-02-22,14.56,14.82,14.27,14.29,14.29,"28,880,488"
175,2021-02-23,14.27,14.4,14.11,14.15,14.15,"17,015,104"
176,2021-02-24,14.12,14.39,14.04,14.23,14.23,"18,359,288"
177,2021-02-25,14.32,14.36,14.1,14.19,14.19,"15,546,688"
178,2021-02-26,14,14.19,13.85,13.87,13.87,"17,923,807"
179,2021-03-01,13.95,13.97,13.7,13.87,13.87,"14,079,234"
180,2021-03-02,14.01,14.5,13.95,14.21,14.21,"33,240,824"
181,2021-03-03,14.02,14.28,14,14.25,14.25,"20,695,799"
182,2021-03-04,14.12,14.19,13.89,13.93,13.93,"18,715,470"
183,2021-03-05,13.9,14.39,13.9,14.23,14.23,"25,164,865"
184,2021-03-08,14.37,14.43,13.9,13.94,13.94,"22,243,168"
185,2021-03-09,13.95,14.03,13.13,13.37,13.37,"23,262,070"
186,2021-03-10,13.49,13.53,13.28,13.34,13.34,"11,618,991"
187,2021-03-11,13.43,13.55,13.32,13.48,13.48,"13,075,294"
188,2021-03-12,13.44,13.74,13.08,13.42,13.42,"24,934,478"
189,2021-03-15,13.26,13.29,13.02,13.09,13.09,"15,238,975"
190,2021-03-16,13.11,13.2,13.02,13.14,13.14,"9,263,453"
191,2021-03-17,13.08,13.4,13.07,13.3,13.3,"12,489,694"
192,2021-03-18,13.21,13.39,13.2,13.24,13.24,"10,669,949"
193,2021-03-19,13.17,13.45,13.11,13.3,13.3,"19,183,151"
194,2021-03-22,13.39,13.79,13.35,13.68,13.68,"24,638,773"
195,2021-03-23,13.55,13.96,13.4,13.87,13.87,"28,423,051"
196,2021-03-24,13.69,14.98,13.66,14.21,14.21,"55,630,110"
197,2021-03-25,13.98,14.36,13.86,13.89,13.89,"25,723,811"
198,2021-03-26,13.89,14,13.7,13.83,13.83,"18,001,868"
199,2021-03-29,13.76,13.88,13.68,13.71,13.71,"13,312,858"
200,2021-03-30,13.71,13.83,13.67,13.72,13.72,"10,621,494"
201,2021-03-31,13.71,13.72,13.3,13.34,13.34,"15,730,477"
