date,102364,102740,102813,600072,600685,601878
2020/10/9,0,0,100,0,0,36
2020/10/12,0,0,-100,0,100,100
2020/10/13,0,0,0,0,100,100
2020/10/14,0,0,100,52,-100,100
2020/10/15,0,100,-100,100,100,100
2020/10/16,0,-100,0,-100,-100,-100
2020/10/19,0,0,0,100,-100,-100
2020/10/20,0,100,0,-100,100,100
2020/10/21,0,-100,100,-52,100,100
2020/10/22,0,0,-100,0,6,-100
2020/10/23,0,100,0,0,100,-100
2020/10/26,0,-100,0,0,100,-100
2020/10/27,0,0,0,0,100,-100
2020/10/28,0,0,0,0,-98,38
2020/10/29,0,0,58,0,100,100
2020/10/30,0,0,-58,0,-100,100
2020/11/2,100,0,0,100,82,100
2020/11/3,-100,0,0,-100,100,100
2020/11/4,0,0,0,100,100,48
2020/11/5,0,100,0,-100,100,-100
2020/11/6,0,-100,0,100,100,100
2020/11/9,0,0,0,-100,100,-100
2020/11/10,0,0,0,0,100,100
2020/11/11,0,0,0,0,100,-100
2020/11/12,0,0,0,100,46,-100
2020/11/13,0,0,0,-1,-100,100
2020/11/16,0,100,0,100,-6,100
2020/11/17,0,-100,0,-100,100,52
2020/11/18,100,0,0,100,100,100
2020/11/19,-100,0,0,100,-100,100
2020/11/20,0,0,0,-90,-61,76
2020/11/23,0,0,0,-100,100,100
2020/11/24,0,0,0,-100,100,-100
2020/11/25,0,100,0,100,-89,100
2020/11/26,0,-100,0,-100,-75,100
2020/11/27,0,0,0,-9,100,100
2020/11/30,0,0,0,81,100,-100
2020/12/1,0,0,0,100,100,-76
2020/12/2,0,0,0,6,100,-100
2020/12/3,100,0,0,-100,100,-100
2020/12/4,-100,0,0,-87,-100,-100
2020/12/7,100,0,100,0,100,-100
2020/12/8,100,0,-100,0,-100,100
2020/12/9,-100,100,0,0,100,-100
2020/12/10,-100,-100,0,0,100,-88
2020/12/11,0,0,0,0,100,-55
2020/12/14,0,100,0,100,54,-100
2020/12/15,0,-100,0,100,-100,100
2020/12/16,0,0,0,-100,100,-100
2020/12/17,0,0,0,100,100,100
2020/12/18,0,0,0,100,100,-100
2020/12/21,0,0,0,-100,-100,-100
2020/12/22,0,0,100,100,-100,-100
2020/12/23,0,0,-100,-100,100,100
2020/12/24,0,0,0,-100,100,100
2020/12/25,0,0,100,100,100,100
2020/12/28,0,0,-100,100,-15,-100
2020/12/29,0,100,0,100,100,100
2020/12/30,100,-100,0,-100,73,-100
2020/12/31,-100,0,0,100,33,-100
2021/1/4,0,0,0,100,-100,-100
2021/1/5,100,0,0,-100,-100,13
2021/1/6,-100,0,0,100,100,100
2021/1/7,0,0,0,-100,100,100
2021/1/8,0,100,0,100,-67,-100
2021/1/11,0,100,0,100,-100,100
2021/1/12,0,6,0,100,100,100
2021/1/13,0,-100,0,100,-32,100
2021/1/14,0,-100,0,-100,-100,100
2021/1/15,0,-6,0,100,100,100
2021/1/18,100,0,0,-100,100,100
2021/1/19,-100,0,0,100,-79,-100
2021/1/20,0,0,100,-100,100,100
2021/1/21,0,0,100,-100,100,-100
2021/1/22,0,0,-100,-100,100,-100
2021/1/25,100,100,100,100,-4,-100
2021/1/26,-100,-100,-100,-100,100,100
2021/1/27,0,100,-100,100,100,100
2021/1/28,0,100,0,-30,-100,-100
2021/1/29,0,100,0,100,100,100
2021/2/1,100,100,0,-100,-100,-100
2021/2/2,-100,-100,0,-100,100,100
2021/2/3,100,-100,0,100,100,100
2021/2/4,-100,-100,0,100,-100,100
2021/2/5,0,-100,0,-100,60,-52
2021/2/8,0,0,0,-100,-100,100
2021/2/9,0,0,0,-100,-100,-100
2021/2/10,0,0,0,50,100,-100
2021/2/18,0,0,0,100,-100,100
2021/2/19,0,0,0,-100,-48,-100
2021/2/22,100,0,100,-100,100,100
2021/2/23,-100,100,100,100,100,100
2021/2/24,0,100,-100,100,100,100
2021/2/25,0,100,-100,-100,-100,100
2021/2/26,0,-100,0,100,100,-86
2021/3/1,0,-100,0,100,100,100
2021/3/2,0,100,100,-100,-100,100
2021/3/3,0,-100,-100,-100,-100,100
2021/3/4,0,-100,0,100,28,-100
2021/3/5,0,0,0,-100,100,100
2021/3/8,100,0,0,100,100,-100
2021/3/9,-100,100,0,-100,100,100
2021/3/10,0,-100,0,-100,100,-100
2021/3/11,0,0,100,95,100,100
2021/3/12,0,100,100,100,-100,100
2021/3/15,0,-100,100,34,74,-100
2021/3/16,0,0,-100,100,-100,100
2021/3/17,0,0,-100,100,-100,100
2021/3/18,100,0,-100,-100,100,100
2021/3/19,100,0,0,-100,100,0
2021/3/22,-100,0,0,-100,100,100
2021/3/23,-100,0,0,-100,100,-100
2021/3/24,0,100,0,-100,-100,-91
2021/3/25,0,100,0,-100,-100,100
2021/3/26,0,-100,0,-100,100,-100
2021/3/29,100,100,0,100,100,-100
